application_id,gender,international,gpa,Major,race,gmat,work_exp,work_industry,admission_finals,scholarship_status,funding_fee,tuition_fee
1407,Male,False,3.37,Business,Black,610.0,4.0,Nonprofit/Gov,admitted,notsponsored,0,75000
1408,Male,True,3.23,Business,NULL,620.0,6.0,Consulting,admitted,notsponsored,0,75000
1409,Male,False,3.31,STEM,Other,630.0,6.0,Other,admitted,notsponsored,0,75000
1410,Female,False,3.21,Business,Hispanic,570.0,6.0,Consulting,notadmitted,notsponsored,0,0
1411,Male,False,3.25,Humanities,White,630.0,4.0,"Investment Banking",admitted,notsponsored,0,75000
1412,Female,False,3.20,Business,Other,710.0,5.0,PE/VC,admitted,notsponsored,0,75000
1413,Male,False,3.23,Business,Hispanic,660.0,5.0,Media/Entertainment,admitted,notsponsored,0,75000
1414,Male,True,3.58,Humanities,NULL,690.0,4.0,Consulting,admitted,notsponsored,0,75000
1415,Male,False,3.20,STEM,White,730.0,4.0,Consulting,admitted,notsponsored,0,75000
1416,Male,False,3.40,Humanities,Other,640.0,4.0,"Investment Banking",admitted,notsponsored,0,75000
1417,Male,False,3.27,Business,Black,660.0,3.0,"Real Estate",admitted,notsponsored,0,75000
1418,Male,False,3.05,Business,Black,640.0,5.0,Consulting,admitted,notsponsored,0,75000
1419,Male,False,3.25,Humanities,Other,660.0,4.0,Consulting,admitted,notsponsored,0,75000
1420,Male,False,3.23,STEM,Asian,610.0,6.0,Consulting,admitted,notsponsored,0,75000
1421,Male,False,3.51,Business,White,740.0,5.0,"Investment Banking",admitted,notsponsored,0,75000
1422,Female,False,3.19,Humanities,Hispanic,630.0,4.0,Nonprofit/Gov,admitted,notsponsored,0,75000
1423,Male,True,3.48,STEM,NULL,620.0,4.0,PE/VC,admitted,notsponsored,0,75000
1424,Male,False,3.10,Business,White,670.0,7.0,Consulting,admitted,notsponsored,0,75000
1425,Female,False,3.37,Business,Asian,710.0,7.0,PE/VC,admitted,notsponsored,0,75000
1426,Female,False,3.06,STEM,Other,590.0,5.0,Technology,notadmitted,notsponsored,0,0
1427,Male,False,3.25,Humanities,White,650.0,4.0,Consulting,admitted,notsponsored,0,75000
1428,Female,False,3.21,Business,White,700.0,6.0,Technology,admitted,notsponsored,0,75000
1429,Female,True,3.05,Business,NULL,660.0,6.0,Consulting,admitted,notsponsored,0,75000
1430,Male,False,3.06,Humanities,Black,610.0,7.0,"Financial Services",admitted,notsponsored,0,75000
1431,Male,False,3.17,STEM,Asian,640.0,4.0,"Investment Banking",admitted,notsponsored,0,75000
1432,Male,True,3.29,Humanities,NULL,760.0,4.0,CPG,admitted,notsponsored,0,75000
1433,Male,False,3.26,Humanities,Black,660.0,6.0,Retail,admitted,notsponsored,0,75000
1434,Male,True,3.37,Business,NULL,650.0,5.0,"Investment Banking",admitted,notsponsored,0,75000
1435,Female,False,3.44,Humanities,Hispanic,710.0,6.0,Consulting,admitted,notsponsored,0,75000
1436,Male,True,3.62,STEM,NULL,740.0,6.0,PE/VC,admitted,notsponsored,0,75000
1437,Female,True,3.20,Humanities,NULL,580.0,5.0,Consulting,notadmitted,notsponsored,0,0
1438,Female,False,3.00,Humanities,Black,670.0,3.0,"Financial Services",admitted,notsponsored,0,75000
1439,Male,True,2.89,STEM,NULL,570.0,5.0,PE/VC,notadmitted,notsponsored,0,0
1440,Female,False,3.20,Humanities,Black,580.0,4.0,"Investment Management",notadmitted,notsponsored,0,0
1441,Male,False,3.35,Humanities,Asian,680.0,4.0,PE/VC,admitted,notsponsored,0,75000
1442,Female,True,3.29,Business,NULL,580.0,6.0,Nonprofit/Gov,notadmitted,notsponsored,0,0
1443,Male,False,3.24,STEM,White,690.0,4.0,Consulting,admitted,notsponsored,0,75000
1444,Male,False,3.12,STEM,White,570.0,5.0,"Health Care",notadmitted,notsponsored,0,0
1445,Female,False,3.34,STEM,Asian,650.0,7.0,"Health Care",admitted,notsponsored,0,75000
1446,Female,False,3.18,Humanities,White,730.0,5.0,PE/VC,admitted,notsponsored,0,75000
1447,Female,False,3.42,Humanities,Asian,720.0,6.0,"Health Care",admitted,notsponsored,0,75000
1448,Male,False,3.03,STEM,Asian,610.0,5.0,Technology,admitted,notsponsored,0,75000
1449,Female,False,3.29,Humanities,White,690.0,5.0,Technology,admitted,notsponsored,0,75000
1450,Female,False,3.49,STEM,Black,680.0,4.0,Consulting,admitted,notsponsored,0,75000
1451,Male,False,3.11,STEM,White,570.0,4.0,PE/VC,notadmitted,notsponsored,0,0
1452,Female,False,3.55,STEM,White,620.0,5.0,Nonprofit/Gov,admitted,notsponsored,0,75000
1453,Male,False,3.10,Humanities,White,660.0,6.0,Nonprofit/Gov,admitted,notsponsored,0,75000
1454,Male,True,3.58,Business,NULL,730.0,6.0,Other,admitted,notsponsored,0,75000
1455,Male,False,3.32,STEM,Asian,740.0,7.0,Consulting,admitted,notsponsored,0,75000
1456,Male,False,3.28,Business,Asian,640.0,4.0,"Investment Banking",admitted,notsponsored,0,75000
1457,Female,False,3.30,Humanities,Black,670.0,6.0,PE/VC,admitted,notsponsored,0,75000
1458,Male,True,3.31,STEM,NULL,680.0,4.0,Consulting,admitted,notsponsored,0,75000
1459,Female,False,3.19,Business,Asian,720.0,4.0,Consulting,admitted,notsponsored,0,75000
1460,Male,False,3.39,STEM,Other,670.0,4.0,Technology,admitted,notsponsored,0,75000
1461,Male,False,3.17,STEM,Black,570.0,6.0,"Financial Services",notadmitted,notsponsored,0,0
1462,Male,True,3.32,Humanities,NULL,720.0,6.0,Consulting,admitted,notsponsored,0,75000
1463,Female,False,3.45,Humanities,Asian,690.0,5.0,CPG,admitted,notsponsored,0,75000
1464,Female,True,3.23,Humanities,NULL,630.0,4.0,Technology,admitted,notsponsored,0,75000
1465,Female,True,2.96,STEM,NULL,600.0,5.0,"Financial Services",notadmitted,notsponsored,0,0
1466,Female,False,3.11,Business,Asian,630.0,5.0,Technology,admitted,notsponsored,0,75000
1467,Female,True,3.38,Humanities,NULL,680.0,5.0,Consulting,admitted,notsponsored,0,75000
1468,Male,True,3.37,Business,NULL,640.0,5.0,PE/VC,admitted,notsponsored,0,75000
1469,Male,False,3.25,Business,Black,620.0,4.0,Consulting,admitted,notsponsored,0,75000
1470,Male,True,3.15,Business,NULL,610.0,7.0,Consulting,admitted,notsponsored,0,75000
1471,Female,False,3.28,STEM,Hispanic,660.0,5.0,PE/VC,admitted,notsponsored,0,75000
1472,Male,False,3.40,Business,White,750.0,6.0,PE/VC,admitted,notsponsored,0,75000
1473,Female,False,3.17,Humanities,Hispanic,700.0,5.0,"Real Estate",admitted,notsponsored,0,75000
1474,Male,False,3.19,STEM,White,660.0,6.0,"Health Care",admitted,notsponsored,0,75000
1475,Female,False,3.38,Business,Black,650.0,4.0,CPG,admitted,notsponsored,0,75000
1476,Female,False,3.20,Business,White,580.0,6.0,Consulting,notadmitted,notsponsored,0,0
1477,Male,False,3.00,STEM,White,630.0,6.0,Nonprofit/Gov,admitted,notsponsored,0,75000
1478,Female,False,3.54,STEM,Other,590.0,5.0,"Financial Services",notadmitted,notsponsored,0,0
1479,Male,False,3.03,STEM,Asian,640.0,5.0,Consulting,admitted,notsponsored,0,75000
1480,Male,False,3.14,Business,Other,570.0,4.0,"Health Care",notadmitted,notsponsored,0,0
1481,Male,False,3.28,Humanities,White,650.0,4.0,Technology,admitted,notsponsored,0,75000
1482,Male,False,3.37,Humanities,Other,700.0,4.0,Technology,admitted,notsponsored,0,75000
1483,Female,True,3.25,Humanities,NULL,600.0,4.0,Energy,notadmitted,notsponsored,0,0
1484,Female,False,3.37,STEM,Asian,660.0,5.0,PE/VC,admitted,notsponsored,0,75000
1485,Male,False,3.21,STEM,White,660.0,6.0,"Investment Banking",admitted,notsponsored,0,75000
1486,Female,True,3.24,STEM,NULL,690.0,5.0,Other,admitted,notsponsored,0,75000
1487,Male,False,3.19,STEM,White,570.0,4.0,Media/Entertainment,notadmitted,notsponsored,0,0
1488,Male,False,3.12,Business,White,610.0,5.0,"Investment Management",admitted,notsponsored,0,75000
1489,Male,True,3.22,Humanities,NULL,680.0,6.0,Technology,admitted,notsponsored,0,75000
1490,Female,False,3.05,STEM,Black,620.0,5.0,Nonprofit/Gov,admitted,notsponsored,0,75000
1491,Male,True,3.26,Business,NULL,620.0,4.0,PE/VC,admitted,notsponsored,0,75000
1492,Male,False,3.39,Humanities,Asian,630.0,5.0,PE/VC,admitted,notsponsored,0,75000
1493,Female,False,2.73,STEM,White,570.0,6.0,Technology,notadmitted,notsponsored,0,0
1494,Male,False,3.25,STEM,White,640.0,4.0,"Real Estate",admitted,notsponsored,0,75000
1495,Female,True,3.22,STEM,NULL,570.0,5.0,Consulting,notadmitted,notsponsored,0,0
1496,Male,False,3.25,Humanities,Black,630.0,6.0,Other,admitted,notsponsored,0,75000
1497,Male,False,3.53,Business,White,750.0,5.0,PE/VC,admitted,sponsored,50000,25000
1498,Male,False,3.30,Humanities,Hispanic,600.0,5.0,PE/VC,notadmitted,notsponsored,0,0
1499,Female,False,3.32,Business,White,690.0,5.0,Other,admitted,notsponsored,0,75000
1500,Male,False,3.38,Business,White,720.0,5.0,Other,admitted,notsponsored,0,75000
1501,Male,False,3.12,Business,Asian,590.0,4.0,"Health Care",notadmitted,notsponsored,0,0
1502,Male,False,3.40,Humanities,Other,680.0,4.0,PE/VC,admitted,notsponsored,0,75000
1503,Female,True,3.16,Business,NULL,620.0,3.0,Nonprofit/Gov,admitted,notsponsored,0,75000
1504,Female,False,3.42,STEM,White,740.0,5.0,Nonprofit/Gov,admitted,notsponsored,0,75000
1505,Male,False,3.52,Humanities,Other,710.0,6.0,PE/VC,admitted,notsponsored,0,75000
1506,Male,False,3.15,STEM,Black,690.0,4.0,"Investment Banking",admitted,notsponsored,0,75000
1507,Female,False,3.42,Humanities,White,770.0,6.0,Nonprofit/Gov,admitted,notsponsored,0,75000
1508,Male,False,3.33,Business,Asian,760.0,6.0,PE/VC,admitted,notsponsored,0,75000
1509,Male,False,3.68,Business,Asian,760.0,5.0,"Health Care",admitted,sponsored,50000,25000
1510,Female,False,3.03,Business,White,590.0,5.0,"Investment Banking",notadmitted,notsponsored,0,0
1511,Male,True,3.02,STEM,NULL,660.0,4.0,Other,admitted,notsponsored,0,75000
1512,Female,True,3.23,STEM,NULL,640.0,4.0,Other,admitted,notsponsored,0,75000
1513,Female,False,3.43,STEM,Asian,700.0,3.0,PE/VC,admitted,notsponsored,0,75000
1514,Male,False,3.26,Business,White,670.0,6.0,PE/VC,admitted,notsponsored,0,75000
1515,Male,False,2.97,Humanities,Asian,600.0,5.0,Retail,notadmitted,notsponsored,0,0
1516,Male,False,2.97,STEM,White,600.0,5.0,Nonprofit/Gov,notadmitted,notsponsored,0,0
1517,Female,False,3.37,STEM,White,680.0,6.0,"Health Care",admitted,notsponsored,0,75000
1518,Male,False,3.53,Humanities,White,640.0,5.0,Consulting,admitted,notsponsored,0,75000
1519,Male,False,3.20,STEM,Black,700.0,5.0,PE/VC,admitted,notsponsored,0,75000
1520,Male,False,3.19,STEM,White,580.0,5.0,"Investment Banking",notadmitted,notsponsored,0,0
1521,Male,True,3.02,Humanities,NULL,710.0,4.0,Consulting,admitted,notsponsored,0,75000
1522,Male,True,3.16,Business,NULL,630.0,5.0,Consulting,admitted,notsponsored,0,75000
1523,Male,True,3.20,STEM,NULL,670.0,4.0,Nonprofit/Gov,admitted,notsponsored,0,75000
1524,Male,False,3.09,Humanities,White,590.0,7.0,"Investment Banking",notadmitted,notsponsored,0,0
1525,Male,False,3.40,Humanities,Hispanic,620.0,5.0,Consulting,admitted,notsponsored,0,75000
1526,Male,False,3.38,STEM,Black,650.0,5.0,PE/VC,admitted,notsponsored,0,75000
1527,Male,True,3.23,STEM,NULL,570.0,5.0,"Investment Banking",notadmitted,notsponsored,0,0
1528,Male,False,3.25,Humanities,Hispanic,650.0,5.0,Consulting,admitted,notsponsored,0,75000
1529,Male,False,3.28,Humanities,Asian,610.0,6.0,Other,admitted,notsponsored,0,75000
1530,Female,True,3.19,Humanities,NULL,680.0,4.0,Technology,admitted,notsponsored,0,75000
1531,Male,False,3.08,Humanities,Asian,660.0,5.0,Technology,admitted,notsponsored,0,75000
1532,Female,False,3.22,Business,Hispanic,600.0,6.0,Consulting,notadmitted,notsponsored,0,0
1533,Female,True,3.10,Humanities,NULL,630.0,4.0,Consulting,admitted,notsponsored,0,75000
1534,Male,False,3.02,STEM,Asian,640.0,4.0,PE/VC,admitted,notsponsored,0,75000
1535,Female,False,3.21,STEM,Asian,660.0,6.0,Technology,admitted,notsponsored,0,75000
1536,Male,False,3.14,Business,White,580.0,5.0,PE/VC,notadmitted,notsponsored,0,0
1537,Male,False,3.26,Business,Other,590.0,3.0,Consulting,notadmitted,notsponsored,0,0
1538,Male,False,3.38,Humanities,Black,700.0,6.0,"Investment Management",admitted,notsponsored,0,75000
1539,Male,False,3.13,Humanities,Asian,630.0,4.0,Nonprofit/Gov,admitted,notsponsored,0,75000
1540,Male,True,3.18,Business,NULL,630.0,4.0,Other,admitted,notsponsored,0,75000
1541,Female,True,3.41,Business,NULL,690.0,6.0,Consulting,admitted,notsponsored,0,75000
1542,Female,False,3.16,Humanities,White,620.0,5.0,"Investment Banking",admitted,notsponsored,0,75000
1543,Female,False,3.12,Business,Black,670.0,4.0,"Financial Services",admitted,notsponsored,0,75000
1544,Male,True,3.20,Humanities,NULL,600.0,6.0,"Investment Banking",notadmitted,notsponsored,0,0
1545,Male,False,3.17,STEM,Hispanic,710.0,4.0,Consulting,admitted,notsponsored,0,75000
1546,Female,True,3.30,Humanities,NULL,670.0,5.0,Technology,admitted,notsponsored,0,75000
1547,Male,False,3.45,STEM,White,680.0,6.0,"Investment Banking",admitted,notsponsored,0,75000
1548,Female,True,3.20,STEM,NULL,640.0,4.0,Nonprofit/Gov,admitted,notsponsored,0,75000
1549,Male,False,3.17,STEM,Black,610.0,5.0,Consulting,admitted,notsponsored,0,75000
1550,Male,False,3.30,STEM,Hispanic,630.0,6.0,"Health Care",admitted,notsponsored,0,75000
1551,Female,True,3.30,STEM,NULL,670.0,5.0,Consulting,admitted,notsponsored,0,75000
1552,Female,False,3.31,Humanities,White,660.0,5.0,Technology,admitted,notsponsored,0,75000
1553,Male,True,3.25,STEM,NULL,670.0,8.0,"Financial Services",admitted,notsponsored,0,75000
1554,Male,False,3.11,Humanities,Hispanic,580.0,8.0,Other,notadmitted,notsponsored,0,0
1555,Female,False,3.21,Business,White,730.0,5.0,Nonprofit/Gov,admitted,notsponsored,0,75000
1556,Male,False,3.20,STEM,Asian,600.0,4.0,"Investment Banking",notadmitted,notsponsored,0,0
1557,Male,True,3.28,STEM,NULL,610.0,6.0,Technology,admitted,notsponsored,0,75000
1558,Female,True,3.35,Business,NULL,650.0,4.0,Nonprofit/Gov,admitted,notsponsored,0,75000
1559,Female,False,3.13,Business,White,640.0,5.0,Consulting,admitted,notsponsored,0,75000
1560,Female,True,3.03,Humanities,NULL,600.0,6.0,Other,notadmitted,notsponsored,0,0
1561,Male,False,3.48,Business,Black,680.0,5.0,PE/VC,admitted,notsponsored,0,75000
1562,Male,False,2.97,STEM,White,600.0,5.0,"Investment Management",notadmitted,notsponsored,0,0
1563,Male,False,3.22,STEM,White,640.0,4.0,Consulting,admitted,notsponsored,0,75000
1564,Female,False,3.38,Humanities,Hispanic,630.0,3.0,PE/VC,admitted,notsponsored,0,75000
1565,Male,False,3.51,STEM,White,710.0,5.0,"Investment Management",admitted,notsponsored,0,75000
1566,Male,True,3.29,STEM,NULL,740.0,5.0,Consulting,admitted,notsponsored,0,75000
1567,Male,True,3.20,STEM,NULL,590.0,4.0,Nonprofit/Gov,notadmitted,notsponsored,0,0
1568,Female,True,3.23,Business,NULL,650.0,5.0,"Financial Services",admitted,notsponsored,0,75000
1569,Female,False,3.32,STEM,Black,630.0,5.0,Technology,admitted,notsponsored,0,75000
1570,Male,False,3.15,STEM,White,620.0,5.0,PE/VC,admitted,notsponsored,0,75000
1571,Male,False,3.13,Humanities,Black,630.0,7.0,"Investment Banking",admitted,notsponsored,0,75000
1572,Male,True,3.24,Humanities,NULL,670.0,5.0,"Health Care",admitted,notsponsored,0,75000
1573,Female,False,2.84,Humanities,White,610.0,6.0,Nonprofit/Gov,admitted,notsponsored,0,75000
1574,Female,True,3.32,Humanities,NULL,710.0,5.0,Other,admitted,notsponsored,0,75000
1575,Male,False,3.61,Humanities,Hispanic,640.0,6.0,"Investment Banking",admitted,notsponsored,0,75000
1576,Male,False,3.20,STEM,Asian,700.0,7.0,"Financial Services",admitted,notsponsored,0,75000
1577,Male,False,3.21,Humanities,White,600.0,4.0,Consulting,notadmitted,notsponsored,0,0
1578,Male,False,3.11,Business,Asian,570.0,3.0,PE/VC,notadmitted,notsponsored,0,0
1579,Male,True,3.17,Business,NULL,570.0,2.0,Nonprofit/Gov,notadmitted,notsponsored,0,0
1580,Female,True,3.40,Humanities,NULL,700.0,5.0,PE/VC,admitted,notsponsored,0,75000
1581,Male,True,3.05,STEM,NULL,570.0,6.0,Technology,notadmitted,notsponsored,0,0
1582,Female,False,3.18,Humanities,Black,590.0,6.0,Consulting,notadmitted,notsponsored,0,0
1583,Male,False,3.13,STEM,Other,610.0,5.0,Consulting,admitted,notsponsored,0,75000
1584,Male,False,3.40,Business,Asian,660.0,5.0,Other,admitted,notsponsored,0,75000
1585,Male,True,3.36,Humanities,NULL,720.0,6.0,PE/VC,admitted,notsponsored,0,75000
1586,Male,False,3.36,Business,Hispanic,670.0,5.0,"Investment Banking",admitted,notsponsored,0,75000
1587,Male,False,3.32,STEM,Asian,690.0,3.0,Consulting,admitted,notsponsored,0,75000
1588,Female,False,3.27,Business,Asian,660.0,5.0,"Financial Services",admitted,notsponsored,0,75000
1589,Male,False,3.04,Humanities,Black,610.0,4.0,PE/VC,admitted,notsponsored,0,75000
1590,Male,True,3.09,STEM,NULL,570.0,6.0,Technology,notadmitted,notsponsored,0,0
1591,Male,True,3.12,Humanities,NULL,610.0,5.0,Technology,admitted,notsponsored,0,75000
1592,Male,True,3.46,Business,NULL,680.0,4.0,Technology,admitted,notsponsored,0,75000
1593,Female,False,3.03,Humanities,Hispanic,600.0,5.0,Consulting,notadmitted,notsponsored,0,0
1594,Male,False,3.29,Humanities,Black,670.0,6.0,Technology,admitted,notsponsored,0,75000
1595,Male,False,3.25,Business,White,730.0,5.0,Consulting,admitted,notsponsored,0,75000
1596,Male,False,3.43,STEM,White,660.0,6.0,Technology,admitted,notsponsored,0,75000
1597,Male,False,3.12,STEM,Asian,630.0,6.0,Technology,admitted,notsponsored,0,75000
1598,Male,True,3.13,Business,NULL,660.0,3.0,Consulting,admitted,notsponsored,0,75000
1599,Male,True,3.22,Humanities,NULL,580.0,5.0,"Investment Management",notadmitted,notsponsored,0,0
1600,Male,True,3.55,STEM,NULL,690.0,5.0,"Financial Services",admitted,notsponsored,0,75000
1601,Female,False,3.33,STEM,Hispanic,700.0,4.0,Nonprofit/Gov,admitted,notsponsored,0,75000
1602,Male,False,3.45,STEM,Asian,680.0,3.0,Technology,admitted,notsponsored,0,75000
1603,Female,False,3.18,STEM,White,640.0,4.0,"Investment Management",admitted,notsponsored,0,75000
1604,Male,True,3.01,STEM,NULL,610.0,5.0,Technology,admitted,notsponsored,0,75000
1605,Male,False,3.14,Humanities,White,670.0,6.0,"Investment Banking",admitted,notsponsored,0,75000
1606,Male,False,3.23,STEM,Black,740.0,5.0,"Investment Banking",admitted,notsponsored,0,75000
1607,Female,False,3.14,Business,Asian,650.0,4.0,PE/VC,admitted,notsponsored,0,75000
1608,Female,False,3.33,Humanities,White,690.0,3.0,Consulting,admitted,notsponsored,0,75000
1609,Male,False,3.27,STEM,Hispanic,710.0,5.0,Consulting,admitted,notsponsored,0,75000
1610,Female,False,3.32,Humanities,Asian,600.0,4.0,Technology,notadmitted,notsponsored,0,0
1611,Male,False,3.47,STEM,White,660.0,6.0,Nonprofit/Gov,admitted,notsponsored,0,75000
1612,Male,True,3.18,STEM,NULL,670.0,6.0,Technology,admitted,notsponsored,0,75000
1613,Male,False,3.30,Business,Asian,660.0,6.0,Other,admitted,notsponsored,0,75000
1614,Female,False,3.26,Humanities,White,640.0,4.0,Other,admitted,notsponsored,0,75000
1615,Female,True,3.24,Humanities,NULL,620.0,5.0,Consulting,admitted,notsponsored,0,75000
1616,Male,False,3.42,Business,Asian,660.0,6.0,Consulting,admitted,notsponsored,0,75000
1617,Male,False,3.13,Humanities,White,570.0,4.0,"Real Estate",notadmitted,notsponsored,0,0
1618,Male,False,3.37,Humanities,Black,700.0,5.0,PE/VC,admitted,notsponsored,0,75000
1619,Male,True,3.04,Humanities,NULL,570.0,4.0,Other,notadmitted,notsponsored,0,0
1620,Male,False,3.31,Business,White,660.0,6.0,PE/VC,admitted,notsponsored,0,75000
1621,Female,False,3.18,Business,Hispanic,670.0,5.0,"Financial Services",admitted,notsponsored,0,75000
1622,Female,False,3.29,STEM,White,650.0,5.0,PE/VC,admitted,notsponsored,0,75000
1623,Female,True,3.39,STEM,NULL,660.0,3.0,PE/VC,admitted,notsponsored,0,75000
1624,Male,False,3.13,STEM,Hispanic,650.0,4.0,Consulting,admitted,notsponsored,0,75000
1625,Female,False,3.21,STEM,Asian,660.0,6.0,Consulting,admitted,notsponsored,0,75000
1626,Male,False,3.50,STEM,Black,770.0,7.0,"Investment Management",admitted,sponsored,50000,25000
1627,Male,False,3.31,Business,White,630.0,3.0,Technology,admitted,notsponsored,0,75000
1628,Male,False,3.45,STEM,Black,700.0,3.0,Technology,admitted,notsponsored,0,75000
1629,Male,True,3.24,Humanities,NULL,610.0,3.0,"Financial Services",admitted,notsponsored,0,75000
1630,Male,True,3.36,Humanities,NULL,670.0,5.0,Consulting,admitted,notsponsored,0,75000
1631,Female,False,3.19,Business,Black,610.0,5.0,Nonprofit/Gov,admitted,notsponsored,0,75000
1632,Male,False,3.62,Business,Asian,760.0,5.0,"Investment Banking",admitted,sponsored,50000,25000
1633,Male,False,2.82,Humanities,Black,570.0,6.0,Technology,notadmitted,notsponsored,0,0
1634,Male,False,3.17,STEM,Asian,620.0,7.0,Consulting,admitted,notsponsored,0,75000
1635,Male,False,3.46,Business,Black,670.0,5.0,Energy,admitted,notsponsored,0,75000
